16,240,-2048
16,240,-2048
16,240,-2048
16,240,-2048
16,240,-2048
16,240,-2048
16,256,-2048
16,256,-2048
16,240,-2048
16,256,-2048
16,240,-2048
16,240,-2048
16,240,-2048
16,256,-2048
16,240,-2048
16,256,-2048
16,240,-2048
16,240,-2048
16,240,-2048
16,240,-2048
16,256,-2048
0,240,-2048
16,240,-2048
16,240,-2048
16,240,-2048
16,240,-2048
16,240,-2048
16,256,-2048
16,240,-2048
16,256,-2048
0,240,-2048
16,240,-2048
16,240,-2048
16,240,-2048
16,240,-2048
16,240,-2048
16,240,-2048
16,240,-2048
16,256,-2048
16,240,-2048
16,240,-2048
16,256,-2048
16,240,-2048
16,240,-2048
16,256,-2048
16,240,-2048
16,256,-2048
